Assembly,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Sequence_Type,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
GCF_000879055.1,NA,"Salim,N., Stanley,J.",2015-02-22T17:59:35Z,NA,Cardiospermum yellow leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,NA,NA,NA,Cardiospermum microcarpum,NA,2004-10,NA,ViralProj28647
GCF_000878995.1,NA,"Singh,A.K., Chattopadhyay,B., Pandey,P.K., Chakraborty,S.",2015-02-22T17:59:23Z,Varanasi,Radish leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India,India,NA,Raphanus sativus,NA,NA,NA,ViralProj28281
GCF_000875665.1,NA,"Khan,A.J., Idris,A.M., Al-Saady,N.A., Al-Mahruki,M.S., Al-Subhi,A.M., Brown,J.K., Idris,A., Abdel-Salam,J., Khan,J.",2015-02-13T08:40:32Z,Al-Batinah 1,Tomato yellow leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Oman,Oman,NA,NA,NA,NA,NA,ViralProj28045
GCF_000874365.1,NA,"Chatterjee,A., Ghosh,S.K., Roy,A.",2015-02-13T08:39:21Z,Basirhat,Mesta yellow vein mosaic virus-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,India,India,NA,Hibiscus sabdariffa,NA,NA,NA,ViralProj21015
GCF_000874105.1,NA,"Kon,T., Rojas,M.R., Abdourhamane,I.K., Gilbertson,R.L.",2015-02-13T08:39:07Z,NA,Okra leaf curl Mali virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Mali: Bamako,Mali,NA,Abelmoschus esculentus,NA,NA,NA,ViralProj20323
GCF_000874005.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:39:00Z,NA,Erectites yellow mosaic virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Viet Nam: Hoabinh,Viet Nam,NA,Erechtites valerianifolius,NA,NA,NA,ViralProj19827
GCF_000873365.1,NA,"Ogawa,T., Sharma,P., Ikegami,M.",2015-02-13T08:38:23Z,Ibaraki,Honeysuckle yellow vein mosaic disease associated satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Japan:Ibaraki,Japan,NA,Lonicera japonica,NA,2001,NA,ViralProj19863
GCF_000873345.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:38:18Z,NA,Tomato yellow leaf curl Vietnam betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Viet Nam: Hanoi,Viet Nam,NA,Solanum lycopersicum,NA,NA,NA,ViralProj19829
GCF_000873325.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:38:11Z,NA,Mimosa yellow leaf curl virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Viet Nam: Binhduong,Viet Nam,NA,Mimosa,NA,NA,NA,ViralProj19821
GCF_000872785.1,NA,"Das,S., Roy,A., Ghosh,R., Paul,S., Acharyya,S., Ghosh,S.K., Palit,P., Das,A., Mir,J.I.",2015-02-13T08:37:40Z,NA,Ludwigia leaf distortion betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,"India: South India, Amadalavalasa",India,NA,Hibiscus cannabinus,NA,2008,NA,ViralProj29233
GCF_000872545.1,NA,"Chattopadhyay,B., Singh,A.K., Yadav,T., Fauquet,C.M., Sarin,N.B., Chakraborty,S., Yadav,T.K.",2015-02-13T08:37:09Z,NA,Pepper leaf curl virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,India: Varanasi,India,NA,Capsicum annuum var. annuum,NA,NA,NA,ViralProj28283
GCF_000872385.1,NA,"Poornima Priyadarshini,C.G., Girish,K.R., Gopal,P., Usha,R., Savithri,H.S.",2015-02-13T08:36:47Z,Bangalore-5,Tomato leaf curl Bangalore virus-[Ban5] satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India,India,NA,NA,NA,NA,NA,ViralProj28067
GCF_000872085.1,NA,"Ogawa,T., Ikegami,M.",2015-02-13T08:36:18Z,NA,Tomato yellow dwarf disease associated satellite DNA beta-[Kochi],Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,"Japan: Kochi, Takaoka-gun",Japan,NA,NA,NA,2000,NA,ViralProj20983
GCF_000871745.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:35:56Z,NA,Sida yellow vein Vietnam virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Viet Nam: Hanoi,Viet Nam,NA,Sida rhombifolia,NA,NA,NA,ViralProj19825
GCF_000871765.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:35:56Z,NA,Alternanthera yellow vein betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Viet Nam: Hue,Viet Nam,NA,Zinnia elegans,NA,NA,NA,ViralProj19833
GCF_000871565.1,NA,"Ueda,S., Onuki,M., Hanada,K., Takanami,Y.",2015-02-13T08:35:42Z,Myz,Tobacco leaf curl Japan betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Japan: Miyazaki,Japan,NA,Solanum lycopersicum,NA,2001,NA,ViralProj19603
GCF_000871425.1,NA,"Chattopadhyay,B., Singh,A.K., Yadav,T., Fauquet,C.M., Sarin,N.B., Chakraborty,S., Yadav,T.K., Hazra,P.",2015-02-13T08:35:32Z,NA,Tomato leaf curl Joydebpur betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,India: Kalyani,India,NA,Capsicum frutescens,NA,NA,NA,ViralProj28273
GCF_000870925.1,NA,"Sharma,P., Matsuda,N., Bajet,N.B., Ikegami,M., Kato,S.",2015-02-13T08:34:34Z,Laguna2,Tomato leaf curl Philippine betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Philippines,Philippines,NA,Solanum lycopersicum,NA,NA,NA,ViralProj19865
GCF_000870905.1,NA,"Ha,C., Coombs,S., Revill,P., Harding,R., Vu,M., Dale,J., Ha,C.V., Revill,P.A., Harding,R.M., Vu,M.T., Dale,J.L.",2015-02-13T08:34:34Z,NA,Lindernia anagallis yellow vein virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Viet Nam: Hanoi,Viet Nam,NA,Lindernia procumbens,NA,NA,NA,ViralProj19831
GCF_000870705.1,NA,"Ueda,S., Onuki,M., Hanada,K., Takanami,Y.",2015-02-13T08:34:19Z,Fukui,Honeysuckle yellow vein beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Japan: Fukui,Japan,NA,Solanum lycopersicum,NA,2001,NA,ViralProj19601
GCF_000869565.1,NA,"Hussain,K., Hussain,M., Mansoor,S., Briddon,R.W.",2015-02-13T08:32:16Z,NA,Croton yellow vein mosaic betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Pakistan:Punjab,Pakistan,NA,Croton,plant leaf,2005,NA,ViralProj18249
GCF_000869485.1,NA,"Chowda Reddy,R.V., Colvin,J., Muniyappa,V., Seal,S.",2015-02-13T08:31:59Z,NA,Tomato leaf curl Karnataka betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India: Janti,India,NA,NA,NA,NA,NA,ViralProj17999
GCF_000868685.1,NA,"Sumiya,K.V., Malathi,V.G.",2015-02-13T08:30:09Z,Meerut,Potato apical leaf curl disease-associated satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India,India,NA,Solanum tuberosum,NA,2005,NA,ViralProj18323
GCF_000868625.1,NA,"Guo,X., Shi,M., Zhou,X.",2015-02-13T08:29:59Z,Hn37,Malvastrum yellow mosaic virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,ViralProj18133
GCF_000868325.1,NA,"Wu,J.B., Zhou,X.P., Cai,J.H.",2015-02-13T08:29:39Z,GD13,Siegesbeckia yellow vein virus-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,China:Guangdong province,China,NA,Sigesbeckia glabrescens,NA,NA,NA,ViralProj17269
GCF_000867705.1,NA,"Chowda Reddy,R.V., Colvin,J., Muniyappa,V., Seal,S.",2015-02-13T08:28:55Z,NA,Tomato leaf curl virus-Pune-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India: Pune,India,NA,NA,NA,NA,NA,ViralProj18001
GCF_000866905.1,NA,"Padmalatha,K.V., Malathi,V.G.",2015-02-13T08:28:00Z,NA,Luffa puckering and leaf distortion-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India,India,NA,NA,plant leaf,NA,NA,ViralProj16245
GCF_000866945.1,NA,"Huang,J., Zhou,X., Zhou,X.P.",2015-02-13T08:28:00Z,G87,Malvastrum leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,China:Guangxi,China,NA,Malvastrum coromandelianum,NA,NA,NA,ViralProj16320
GCF_000866685.1,NA,"Mao,M.J., He,Z.F., Yu,H., Li,H.P.",2015-02-13T08:27:37Z,G6,Cotton leaf curl Multan betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,China,China,NA,Hibiscus rosa-sinensis,NA,NA,NA,ViralProj15780
GCF_000866525.1,NA,"Huang,J.F., Zhou,X.P., Jiang,T., Guo,X.J.",2015-02-13T08:27:24Z,G66,Ageratum yellow vein China betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,China:Guangxi,China,NA,Ageratum conyzoides,NA,NA,NA,ViralProj15515
GCF_000865705.1,NA,"Xiong,Q., Guo,X., Che,H., Zhou,X.",2015-02-13T08:26:33Z,Hn8,Sida yellow mosaic China satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,NA,NA,NA,Sida acuta,NA,NA,NA,ViralProj15514
GCF_000865445.1,NA,"Liao,B., Liu,Y., Xie,Y., Zhou,X.",2015-02-13T08:26:20Z,Y322,TYLCCNV-[Y322] satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,China,China,NA,Solanum aculeatissimum,NA,NA,NA,ViralProj16338
GCF_000865285.1,NA,"Guo,X., Zhou,X., Guo,X.J., Zhou,X.P.",2015-02-13T08:26:05Z,Hn57,Sida leaf curl virus-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,China:Hainan,China,NA,NA,NA,NA,NA,ViralProj16226
GCF_000865025.1,NA,"Huang,J., Jiang,T., Zhou,X.",2015-02-13T08:25:46Z,G37,Ludwigia yellow vein virus-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,China:Guangxi,China,NA,Ludwigia hyssopifolia,NA,NA,NA,ViralProj15561
GCF_000865005.1,NA,"Chowda Reddy,R.V., Muniyappa,V., Colvin,J., Seal,S.",2015-02-13T08:25:45Z,NA,Cotton leaf curl Bangalore betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India,India,NA,NA,NA,NA,NA,ViralProj15557
GCF_000864405.1,NA,"Huang,J.F., Zhou,X.P.",2015-02-13T08:24:59Z,G87,Malvastrum leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,China:Guangxi,China,NA,Malvastrum coromandelianum,NA,NA,NA,ViralProj16301
GCF_000864065.1,NA,"Kasin,Y.A., Gopal,P., Sinilal,B., Usha,R.",2015-02-13T08:24:28Z,NA,Sida yellow vein virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India:Madurai,India,NA,NA,plant leaf,NA,NA,ViralProj15562
GCF_000862785.1,NA,"Zhou,X., Xie,Y., Tao,X., Zhang,Z., Li,Z., Fauquet,C.M.",2015-02-13T08:22:52Z,Y36,Tomato leaf curl China betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,China:Yunnan,China,NA,NA,NA,NA,NA,ViralProj15446
GCF_000861305.1,NA,"Zhou,X., Xie,Y., Tao,X., Zhang,Z., Li,Z., Fauquet,C.M., Peng,Y.",2015-02-13T08:21:45Z,Y47,Malvastrum yellow vein betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,China:Yunnan,China,NA,NA,NA,NA,NA,ViralProj15317
GCF_000858125.1,NA,"Idris,A.M., Briddon,R.W., Bull,S.E., Brown,J.K.",2015-02-13T08:18:56Z,CLC55-C,Cotton leaf curl Gezira betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Sudan: Gezira,Sudan,NA,Gossypium hirsutum,NA,NA,NA,ViralProj15166
GCF_000858085.1,NA,"Rouhibakhsh,A., Malathi,V.G.",2015-02-13T08:18:47Z,NA,Cowpea severe leaf curl-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,NA,NA,NA,Vigna unguiculata,NA,NA,NA,ViralProj15157
GCF_000848965.1,NA,"Sivalingam,P.N., Malathi,V.G., Varma,A.",2015-02-12T16:42:04Z,NA,Tomato leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,"India: Jabalpur, Madhya Pradesh",India,NA,NA,NA,NA,NA,ViralProj14622
GCF_000848105.1,NA,"Bull,S.E., Tsai,W.S., Briddon,R.W., Markham,P.G., Stanley,J., Green,S.K., Amin,I., Idris,A.M., Mansoor,S., Bedford,I.D., Dhawan,P., Rishi,N., Siwatch,S.S., Abdel-Salam,A.M., Brown,J.K., Zafar,Y.",2015-02-12T16:40:55Z,NA,Honeysuckle yellow vein betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,2,United Kingdom,United Kingdom,NA,Lonicera japonica,NA,NA,NA,ViralProj14620
GCF_000846845.1,NA,"Bull,S.E., Tsai,W.S., Briddon,R.W., Markham,P.G., Stanley,J., Green,S.K.",2015-02-12T16:39:13Z,NA,Cucurbita yellow vein virus-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Malaysia:Selangor,Malaysia,NA,Cucurbita,plant leaf,NA,NA,ViralProj14525
GCF_000846485.1,NA,"Saunders,K., Bedford,I.D., Yahara,T., Stanley,J.",2015-02-12T16:38:50Z,Fukuoka-MNS2,Eupatorium yellow vein betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Japan:Fukuoka Prefecture,Japan,NA,Eupatorium makinoi,NA,NA,NA,ViralProj14447
GCF_000846505.1,NA,"Sivalingam,P.N., Malathi,V.G., Varma,A.",2015-02-12T16:38:50Z,NA,Tomato leaf curl New Delhi betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,India: New Delhi,India,NA,NA,NA,NA,NA,ViralProj14451
GCF_000846465.1,NA,"Briddon,R.W., Bull,S.E., Amin,I., Idris,A.M., Mansoor,S., Bedford,I.D., Dhawan,P., Rishi,N., Siwatch,S.S., Abdel-Salam,A.M., Brown,J.K., Zafar,Y., Markham,P.G.",2015-02-12T16:38:44Z,NA,Okra yellow vein disease associated sequence,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Egypt,Egypt,NA,Abelmoschus esculentus,NA,NA,NA,ViralProj14443
GCF_000846445.1,NA,"Briddon,R.W., Bull,S.E., Amin,I., Idris,A.M., Mansoor,S., Bedford,I.D., Dhawan,P., Rishi,N., Siwatch,S.S., Abdel-Salam,A.M., Brown,J.K., Zafar,Y., Markham,P.G.",2015-02-12T16:38:44Z,NA,Ageratum yellow leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Pakistan,Pakistan,NA,Ageratum conyzoides,NA,NA,NA,ViralProj14439
GCF_000845625.1,NA,"Li,Z.H., Zhou,X.P., Zhang,X., Xie,Y., Zhou,X.",2015-02-12T16:38:10Z,Y72,Tomato yellow leaf curl Thailand betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,NA,NA,NA,Solanum lycopersicum,NA,NA,NA,ViralProj14450
GCF_000845605.1,NA,"Zhou,X., Xie,Y., Tao,X., Zhang,Z., Li,Z., Fauquet,C.M.",2015-02-12T16:38:09Z,Y35,Tobacco curly shoot betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,China:Yunnan,China,NA,NA,NA,NA,NA,ViralProj14446
GCF_000845565.1,NA,"Briddon,R.W., Mansoor,S., Bedford,I.D., Pinner,M.S., Saunders,K., Stanley,J., Zafar,Y., Malik,K.A., Markham,P.G.",2015-02-12T16:38:07Z,NA,Cotton leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Pakistan,Pakistan,NA,Gossypium hirsutum,plant leaf,NA,NA,ViralProj14438
GCF_000845585.1,NA,"Briddon,R.W., Bull,S.E., Amin,I., Idris,A.M., Mansoor,S., Bedford,I.D., Dhawan,P., Rishi,N., Siwatch,S.S., Abdel-Salam,A.M., Brown,J.K., Zafar,Y., Markham,P.G.",2015-02-12T16:38:06Z,NA,Tobacco leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Pakistan,Pakistan,NA,Nicotiana tabacum,NA,NA,NA,ViralProj14442
GCF_000845285.1,NA,"Jiang,T., Zhou,X.",2015-02-12T16:37:50Z,Y160,Malvastrum yellow vein Yunnan virus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,China:Yunnan,China,NA,Malvastrum coromandelianum,NA,NA,NA,ViralProj14567
GCF_000844745.1,NA,"Saunders,K., Bedford,I.D., Briddon,R.W., Markham,P.G., Wong,S.M., Stanley,J.",2015-02-12T16:37:27Z,NA,Ageratum yellow vein betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Singapore,Singapore,NA,Ageratum conyzoides,NA,NA,NA,ViralProj14444
GCF_000844765.1,NA,"Ahlawat,Y.S., Malathi,V.G., Majumder,S.",2015-02-12T16:37:27Z,NA,Papaya leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ViralProj14448
GCF_000844785.1,NA,"Kon,T., Kuwabara,K., Hidayat,S.H., Ikegami,M.",2015-02-12T16:37:27Z,NA,Tomato leaf curl Java betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,ViralProj14452
GCF_000844325.1,NA,"Bull,S.E., Tsai,W.S., Briddon,R.W., Markham,P.G., Stanley,J., Green,S.K.",2015-02-12T16:37:04Z,NA,Zinnia leaf curl virus-associated DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Thailand:Pattaya,Thailand,NA,Zinnia,plant leaf,NA,NA,ViralProj14538
GCF_000843945.1,NA,"Li,Z., Zhou,X.",2015-02-12T16:36:48Z,NA,Tomato begomovirus satellite DNA beta,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,China:Yunnan,China,NA,Solanum lycopersicum,NA,NA,NA,ViralProj14449
GCF_000843925.1,NA,"Jose,J., Usha,R.",2015-02-12T16:36:47Z,Muthuppatti,Bhendi yellow vein betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,"India:Madurai, Tamil Nadu",India,NA,Abelmoschus esculentus,NA,NA,NA,ViralProj14445
GCF_000843905.1,NA,"Briddon,R.W., Bull,S.E., Amin,I., Idris,A.M., Mansoor,S., Bedford,I.D., Dhawan,P., Rishi,N., Siwatch,S.S., Abdel-Salam,A.M., Brown,J.K., Zafar,Y., Markham,P.G.",2015-02-12T16:36:46Z,NA,Chili leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,Pakistan,Pakistan,NA,Capsicum annuum,NA,NA,NA,ViralProj14441
GCF_000843845.1,NA,"Dry,I.B., Krake,L.R., Rigden,J.E., Rezaian,M.A.",2015-02-12T16:36:44Z,NA,Tomato leaf curl deltasatellite,Deltasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,ViralProj14428
GCF_000841065.1,NA,"Idris,A.M., Hussein,M.H., Abdel-Salam,A.M., Brown,J.K.",2015-02-12T16:34:46Z,NA,Okra leaf curl betasatellite,Betasatellite,Tolecusatellitidae,ssDNA,RefSeq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ViralProj14209
GCF_002987785.1,NA,"Mochizuki,T., Krupovic,M., Pehau-Arnaudet,G., Sako,Y., Forterre,P., Prangishvili,D.",2019-06-28T15:04:31Z,NA,Aeropyrum coil-shaped virus,Alphaspiravirus,Spiraviridae,ssDNA(+),RefSeq,NA,NA,1,Japan:Kagoshima,Japan,NA,Aeropyrum pernix,NA,2008-09,NA,ASM298778v1
GCF_004131885.1,NA,"Wang,H., Li,S., Mahmood,A., Yang,S., Wang,X., Shen,Q., Shan,T., Deng,X., Li,J., Hua,X., Cui,L., Delwart,E., Zhang,W.",2019-02-12T14:59:34Z,NA,Porprismacovirus bovas2,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,China,China,NA,NA,blood,2016,NA,ASM413188v1
GCF_004131905.1,NA,"Wang,H., Li,S., Mahmood,A., Yang,S., Wang,X., Shen,Q., Shan,T., Deng,X., Li,J., Hua,X., Cui,L., Delwart,E., Zhang,W.",2019-02-12T13:43:11Z,NA,Porprismacovirus bovas2,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,China,China,NA,NA,blood,2016,NA,ASM413190v1
GCF_003963675.1,NA,"Kraberger,S., Ivan,J., Newkirk,E., Waits,K., Crooks,K., VandeWoude,S., Varsani,A.",2019-02-12T13:11:20Z,MP78,Porprismacovirus alecas1,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,NA,USA,USA,NA,Alces alces,feces,2016-03-22,NA,ASM396367v1
GCF_003846945.1,NA,"Rosario,K., Mettel,K.A., Benner,B.E., Johnson,R., Scott,C., Yusseff-Vanegas,S.Z., Baker,C.C., Cassill,D.L., Storer,C., Varsani,A., Breitbart,M.",2019-02-12T13:03:09Z,DR_I1035_D2,Porprismacovirus flas1,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,Dominican Republic,Dominican Republic,NA,NA,NA,2013,NA,ASM384694v1
GCF_003033575.1,NA,"Phan,T.G., da Costa,A.C., Del Valle Mendoza,J., Bucardo-Rivera,F., Nordgren,J., O'Ryan,M., Deng,X., Delwart,E., Phan,T.",2018-08-26T16:34:16Z,NA,Porprismacovirus humas1,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,Peru,Peru,NA,Homo sapiens,feces,2013,NA,ASM303357v1
GCF_003033565.1,NA,"Blinkova,O., Victoria,J., Li,Y., Keele,B.F., Sanz,C., Ndjango,J.B., Peeters,M., Travis,D., Lonsdorf,E.V., Wilson,M.L., Pusey,A.E., Hahn,B.H., Delwart,E.L.",2018-08-26T16:34:08Z,GM495,Chimpanzee associated porprismacovirus 2,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,Tanzania,Tanzania,NA,Pan troglodytes,feces,2004-05,NA,ASM303356v1
GCF_003033555.1,NA,"Blinkova,O., Victoria,J., Li,Y., Keele,B.F., Sanz,C., Ndjango,J.B., Peeters,M., Travis,D., Lonsdorf,E.V., Wilson,M.L., Pusey,A.E., Hahn,B.H., Delwart,E.L.",2018-08-26T16:33:59Z,DP152,Chimpanzee associated porprismacovirus 1,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,Cameroon,Cameroon,NA,Pan troglodytes,feces,1999-11,NA,ASM303355v1
GCF_003033535.1,NA,"Woo,P.C., Lau,S.K., Teng,J.L., Tsang,A.K., Joseph,M., Wong,E.Y., Tang,Y., Sivakumar,S., Bai,R., Wernery,R., Wernery,U., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Teng,J.L.L., Tsang,A.K.L., Wong,E.Y.M., Yuen,K.-Y.",2018-08-26T16:33:51Z,DcSCV_c1358,Camel associated porprismacovirus 4,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,United Arab Emirates,United Arab Emirates,NA,Camelus bactrianus,NA,2013,NA,ASM303353v1
GCF_003033525.1,NA,"Woo,P.C., Lau,S.K., Teng,J.L., Tsang,A.K., Joseph,M., Wong,E.Y., Tang,Y., Sivakumar,S., Bai,R., Wernery,R., Wernery,U., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Teng,J.L.L., Tsang,A.K.L., Wong,E.Y.M., Yuen,K.-Y.",2018-08-26T16:33:43Z,DcSCV_c1345,Camel associated porprismacovirus 3,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,United Arab Emirates,United Arab Emirates,NA,Camelus bactrianus,NA,2013,NA,ASM303352v1
GCF_003033505.1,NA,"Woo,P.C., Lau,S.K., Teng,J.L., Tsang,A.K., Joseph,M., Wong,E.Y., Tang,Y., Sivakumar,S., Bai,R., Wernery,R., Wernery,U., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Teng,J.L.L., Tsang,A.K.L., Wong,E.Y.M., Yuen,K.-Y.",2018-08-26T16:33:34Z,DcSCV_c1378,Camel associated porprismacovirus 1,Porprismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,1,United Arab Emirates,United Arab Emirates,NA,Camelus bactrianus,NA,2013,NA,ASM303350v1
GCF_003033495.1,NA,"Ng,T.F.F., Sachsenroeder,J., Vega,E., Kondov,N.O., Jang,C., Deng,X., Gregoricus,N., Vinje,J., Delwart,E.",2018-08-26T16:33:25Z,France/1/2009/3664,Human associated huchismacovirus 3,Huchismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,NA,France,France,NA,Homo sapiens,feces,2009,NA,ASM303349v1
GCF_003033485.1,NA,"Ng,T.F.F., Sachsenroeder,J., Vega,E., Kondov,N.O., Jang,C., Deng,X., Gregoricus,N., Vinje,J., Delwart,E.",2018-08-26T16:33:16Z,France/8/2008/2444,Human associated huchismacovirus 2,Huchismacovirus,Smacoviridae,ssDNA,RefSeq,NA,NA,NA,France,France,NA,Homo sapiens,feces,2008,NA,ASM303348v1
